UGPA,LSAT,ZFYA,amerind,asian,black,hisp,mexican,other,puerto,white,female,male
3.3,36,0.55,0,0,0,0,0,0,0,1,1,0
2.8,30,0.05,0,1,0,0,0,0,0,0,1,0
2.1,32,0.76,0,0,1,0,0,0,0,0,1,0
3.6,23,0.69,0,0,0,0,0,0,0,1,0,1
2.9,31,-0.9,0,0,1,0,0,0,0,0,1,0
2.9,31,-1.69,0,0,1,0,0,0,0,0,0,1
2.7,29,-1.03,0,0,1,0,0,0,0,0,0,1
2.8,28,-0.09,0,0,1,0,0,0,0,0,0,1
1.7,40,0.52,0,0,0,0,0,0,0,1,0,1
3.6,29,-0.58,0,0,0,1,0,0,0,0,1,0
2.5,29,0.56,0,0,0,1,0,0,0,0,0,1
3.3,34,-1.24,0,0,1,0,0,0,0,0,1,0
3.4,30,0.71,0,0,1,0,0,0,0,0,0,1
2.2,28,-0.31,0,0,1,0,0,0,0,0,1,0
2.2,36,-0.55,0,0,1,0,0,0,0,0,1,0
2.8,31,0.02,0,0,1,0,0,0,0,0,0,1
2.2,31,-0.48,0,0,1,0,0,0,0,0,1,0
2.3,35,1.69,0,0,0,0,0,0,0,1,0,1
3.2,35,0.78,0,0,1,0,0,0,0,0,1,0
3.2,34,0.97,0,0,1,0,0,0,0,0,1,0
2.8,30,-0.69,0,1,0,0,0,0,0,0,0,1
2.7,37,-0.64,0,0,0,0,0,0,0,1,1,0
1.9,34,-0.93,0,0,0,0,0,0,0,1,0,1
2.7,36,0.78,0,0,0,0,0,0,0,1,0,1
3.6,26,0.03,0,0,1,0,0,0,0,0,1,0
3.9,28,0.6,0,0,0,0,0,0,0,1,0,1
2.9,26,-0.14,0,0,1,0,0,0,0,0,1,0
2.8,26,-2.14,0,0,1,0,0,0,0,0,1,0
2.1,32,-0.62,0,0,1,0,0,0,0,0,1,0
2.7,20,-0.93,0,0,1,0,0,0,0,0,1,0
2.4,31,-0.06,0,0,0,0,0,0,0,1,0,1
3.7,33,-0.55,0,0,1,0,0,0,0,0,1,0
2.7,35,-0.28,0,0,0,0,0,0,0,1,1,0
2,31,-0.68,0,0,1,0,0,0,0,0,0,1
3.5,23,0.21,0,0,1,0,0,0,0,0,0,1
2.7,29,-0.04,0,0,1,0,0,0,0,0,1,0
2.2,32,-0.91,0,0,1,0,0,0,0,0,0,1
2.5,39,1.4,0,0,0,0,0,0,0,1,0,1
2.2,33,-1.41,0,0,1,0,0,0,0,0,1,0
3,33,-0.72,0,0,0,0,0,0,0,1,1,0
2.7,31,0.14,0,1,0,0,0,0,0,0,1,0
2.4,29,-0.17,0,0,1,0,0,0,0,0,1,0
2.6,30,0.89,0,0,1,0,0,0,0,0,1,0
2.7,28,-0.02,0,0,1,0,0,0,0,0,1,0
2.6,29,-1.18,0,0,1,0,0,0,0,0,0,1
2.6,32,-0.8,0,0,1,0,0,0,0,0,0,1
3.1,26,-0.05,0,0,1,0,0,0,0,0,0,1
3,32,1.22,0,0,1,0,0,0,0,0,0,1
3.4,32,-1.68,0,0,1,0,0,0,0,0,1,0
2.2,39,1.72,0,0,1,0,0,0,0,0,1,0
2.6,29,-1.36,0,0,1,0,0,0,0,0,1,0
3.6,30,-0.02,0,0,1,0,0,0,0,0,1,0
2.9,36,1.59,0,0,1,0,0,0,0,0,1,0
3.5,32,0.59,0,0,1,0,0,0,0,0,0,1
2.3,35,0.46,0,0,1,0,0,0,0,0,1,0
3.4,39,1.61,0,0,1,0,0,0,0,0,1,0
2.9,34,-0.36,0,0,1,0,0,0,0,0,1,0
3,28,1.09,0,0,1,0,0,0,0,0,1,0
3.1,26,-0.21,0,1,0,0,0,0,0,0,1,0
3.1,28,2.23,0,0,1,0,0,0,0,0,1,0
2.6,32,1.44,0,0,1,0,0,0,0,0,0,1
2.8,35,2.36,0,0,0,0,0,0,0,1,1,0
2.5,30,0.18,0,0,1,0,0,0,0,0,1,0
2.9,33,0.44,0,0,1,0,0,0,0,0,1,0
3.5,23,0.8,0,0,1,0,0,0,0,0,0,1
2.7,32,-1.04,0,0,1,0,0,0,0,0,1,0
3,35,0.05,0,0,0,0,0,0,0,1,1,0
2.4,27,-0.45,0,0,1,0,0,0,0,0,0,1
2.1,41,0.71,0,0,1,0,0,0,0,0,0,1
2.4,29,0.49,0,0,1,0,0,0,0,0,1,0
3.2,32,1.14,0,0,1,0,0,0,0,0,1,0
3,26,1.49,0,0,1,0,0,0,0,0,1,0
3.4,30,-2.6,0,0,1,0,0,0,0,0,1,0
3.7,40,-0.39,0,0,0,0,0,0,0,1,0,1
4,46,1.12,0,0,0,0,0,0,0,1,1,0
3.6,44,0.57,0,0,0,0,0,0,0,1,0,1
3.3,33,-0.82,0,0,1,0,0,0,0,0,0,1
3.7,47,1.22,0,0,0,0,0,0,0,1,0,1
3.6,35,-0.75,0,0,1,0,0,0,0,0,0,1
3.2,41,-1.21,0,0,0,0,0,0,0,1,0,1
4,42,0.37,0,0,0,0,0,0,0,1,1,0
2.6,46,1.22,0,0,0,0,0,0,0,1,1,0
3.4,45,-1.27,0,0,0,0,0,0,0,1,0,1
3.6,45,1.59,0,0,0,0,0,0,0,1,0,1
3.6,48,0.93,0,0,0,0,0,0,0,1,1,0
3.7,41,0.19,0,0,0,0,0,0,0,1,1,0
3.6,41,-0.46,0,0,0,0,0,0,0,1,1,0
3.6,45,1.83,0,0,0,0,0,0,0,1,1,0
3.6,46,0.87,0,0,0,0,0,0,0,1,0,1
3.8,45,-1.31,0,0,0,0,0,0,0,1,0,1
3.4,45,-2.96,0,0,0,0,0,0,0,1,0,1
3.8,43,-0.33,0,0,0,0,0,0,0,1,1,0
3.4,41,0.3,0,0,0,0,0,1,0,0,1,0
3.5,41,-0.65,0,0,0,0,0,0,0,1,0,1
3.2,44,2.33,0,0,0,0,0,0,0,1,0,1
3.2,34,-1.48,0,0,1,0,0,0,0,0,0,1
3.9,45,0.09,0,0,0,1,0,0,0,0,0,1
3.9,39,0.23,0,0,0,0,0,0,0,1,1,0
3.7,45,-1.47,0,0,0,0,0,0,0,1,1,0
3.6,34,0.98,0,0,0,0,0,0,0,1,0,1
3.5,45,-1.14,0,0,0,0,0,0,0,1,0,1
3.8,39,-0.27,0,0,0,0,0,0,0,1,0,1
3.6,39,-0.09,0,0,0,0,0,0,0,1,1,0
3.8,29,-0.72,0,0,0,0,0,1,0,0,0,1
3.1,28,-1.24,0,0,1,0,0,0,0,0,1,0
3.6,42,-0.33,0,0,0,0,0,0,0,1,0,1
3.8,42,0.28,0,0,0,0,0,0,0,1,0,1
3.6,42,0.27,0,0,0,0,0,0,0,1,1,0
3.6,44,0.1,0,0,0,0,0,0,0,1,1,0
3.9,24,-1.21,0,0,1,0,0,0,0,0,1,0
3.4,38,-2.64,0,0,1,0,0,0,0,0,0,1
3.5,36,-0.91,0,0,1,0,0,0,0,0,1,0
3.6,46,1.5,0,0,0,0,0,0,0,1,1,0
3,42,-0.76,0,0,0,0,0,0,0,1,0,1
3.1,48,0.99,0,0,0,1,0,0,0,0,0,1
3.7,41,-0.94,0,0,0,1,0,0,0,0,1,0
3.6,37,0.32,0,0,0,0,0,0,0,1,0,1
3.7,37,-0.19,0,0,0,0,0,0,0,1,0,1
3.7,43,-0.85,0,0,0,0,0,0,0,1,0,1
3.2,44,-1.08,0,0,0,0,0,0,0,1,0,1
2.9,45,0.52,0,0,0,0,0,0,0,1,0,1
3.2,41,0.13,0,0,0,0,0,0,0,1,1,0
3.5,41,-1.08,0,0,0,1,0,0,0,0,1,0
3.9,44,0.54,0,0,0,0,0,0,0,1,0,1
3.2,45,-0.15,0,0,0,0,0,0,0,1,0,1
3.7,42,0.07,0,0,0,0,0,0,0,1,0,1
3.6,42,-0.16,0,0,0,0,0,0,0,1,0,1
3.7,43,0.77,0,0,0,0,0,0,0,1,0,1
3.7,44,0.77,0,0,0,0,0,0,0,1,0,1
3.1,42,-0.22,0,0,0,0,0,0,0,1,0,1
3.7,42,-0.03,0,0,0,0,0,0,0,1,1,0
3.6,40,0.45,0,0,0,0,0,0,0,1,1,0
3.8,42,0.51,0,0,0,0,0,0,0,1,0,1
3.5,46,-0.31,0,0,0,0,0,0,0,1,1,0
3.5,42,0.2,0,0,0,0,0,0,0,1,0,1
3.8,44,1.08,0,0,0,0,0,0,0,1,1,0
3.3,46,1.72,0,0,0,0,0,0,0,1,0,1
3.4,46,1.5,0,0,0,0,0,0,0,1,1,0
3.5,46,0.51,0,0,0,0,0,0,0,1,0,1
3.8,41,-1.36,0,0,0,0,0,0,0,1,0,1
3.3,41,-0.25,0,0,0,0,0,0,0,1,0,1
3.1,41,-1.3,0,0,0,0,0,0,0,1,1,0
3.4,48,1.44,0,0,0,0,0,0,0,1,1,0
3.4,41,-0.92,0,1,0,0,0,0,0,0,0,1
3.6,37,-0.82,0,1,0,0,0,0,0,0,1,0
3.7,48,2.42,0,0,0,0,0,0,0,1,1,0
3.5,35,-0.12,0,0,0,0,0,0,0,1,1,0
3.6,43,0.93,0,0,0,0,0,0,0,1,0,1
3.9,40,-0.12,0,0,0,0,0,0,0,1,1,0
3.5,43,-0.6,0,0,0,0,0,0,0,1,0,1
3.4,44,1.53,0,0,0,0,0,0,0,1,1,0
3.4,31,-1.65,0,0,0,0,1,0,0,0,1,0
3.7,41,-1.84,0,0,0,0,0,0,0,1,0,1
3.4,41,0.54,0,0,0,0,0,0,0,1,1,0
3.6,38,0.26,0,0,0,0,0,0,0,1,1,0
3.6,42,1.34,0,0,0,0,0,0,0,1,0,1
3.9,40,-0.63,0,0,0,1,0,0,0,0,1,0
3.4,37,0.25,0,0,0,0,0,0,0,1,0,1
3.8,40,0.48,0,0,0,0,0,0,0,1,0,1
3.7,40,-0.16,0,0,0,0,0,0,0,1,1,0
3.9,42,-0.63,0,0,0,0,0,0,0,1,0,1
3.5,44,0.67,0,0,0,0,0,0,1,0,1,0
3.3,42,-0.15,0,0,0,0,0,0,0,1,1,0
3.6,42,1.63,0,0,0,0,0,0,0,1,1,0
3.7,41,0.1,0,1,0,0,0,0,0,0,1,0
3.3,42,1.18,0,0,0,0,0,0,0,1,0,1
3.5,42,0.48,0,0,0,0,0,0,0,1,1,0
3.1,46,1.98,0,0,0,0,0,0,0,1,0,1
3.1,32,-2.06,0,0,0,0,0,0,0,1,0,1
3.7,40,-0.25,0,0,0,0,0,0,0,1,0,1
3.9,39,-0.15,0,1,0,0,0,0,0,0,0,1
3.6,38,0.74,0,0,0,0,0,0,0,1,1,0
3.6,43,0.86,0,1,0,0,0,0,0,0,1,0
3.5,39,1.4,0,0,0,0,0,0,0,1,0,1
3.1,44,0.93,0,0,0,0,0,0,0,1,0,1
3.4,41,-0.6,0,0,0,0,0,0,0,1,0,1
3.4,43,-0.6,0,0,0,0,0,0,0,1,1,0
3.6,41,-1.71,0,0,0,0,0,0,0,1,1,0
3.6,45,0.9,0,0,0,0,0,0,0,1,0,1
3.6,41,-0.22,0,0,0,0,0,0,0,1,0,1
3.3,32,-1.01,0,0,0,0,1,0,0,0,0,1
3.5,47,-0.6,0,0,0,0,0,0,0,1,0,1
3.3,32,-0.4,0,0,0,0,0,0,0,1,0,1
2.8,39,-0.49,0,0,0,0,0,0,0,1,0,1
3,37,0.53,0,1,0,0,0,0,0,0,0,1
3.6,35,1.78,0,0,0,0,0,0,0,1,1,0
3.3,29,0.58,0,0,0,0,0,0,0,1,0,1
2.4,39,-0.47,0,0,0,0,0,0,0,1,1,0
3.4,31,0.46,0,0,0,0,0,0,0,1,0,1
3.7,39,1.74,0,0,0,0,0,0,0,1,1,0
3.4,32,-1.21,0,0,0,0,0,0,0,1,1,0
3.4,30,-1.07,0,0,0,0,0,0,0,1,0,1
3.6,35,-0.24,0,0,0,0,0,0,0,1,1,0
2.5,34,0.74,0,0,0,0,0,0,0,1,0,1
2.5,38,-0.91,0,0,0,0,0,0,0,1,0,1
3.6,17,-1.54,0,0,1,0,0,0,0,0,0,1
3,37,0.51,0,0,0,0,0,0,0,1,0,1
4,43,1.51,0,0,0,0,0,0,0,1,1,0
3.1,36,0.51,0,0,0,0,0,0,0,1,0,1
2.3,36,-0.21,0,0,0,0,0,0,0,1,0,1
2.8,39,-0.05,0,0,0,0,0,0,0,1,0,1
3.4,36,-0.63,0,1,0,0,0,0,0,0,1,0
2.6,37,-1.24,0,0,0,0,0,0,0,1,0,1
2.6,36,1.6,0,0,0,0,0,0,0,1,0,1
3.2,39,-1.19,0,0,0,0,0,0,0,1,0,1
2.7,39,-1.03,0,0,0,0,0,0,0,1,0,1
3.4,33,-0.54,0,0,0,0,0,0,0,1,1,0
3.8,40,1.71,0,0,0,0,0,0,0,1,1,0
3.3,28,-0.4,0,0,0,0,0,0,0,1,0,1
2.4,37,0.34,0,0,0,0,0,0,0,1,1,0
3.1,35,-0.49,0,0,0,0,0,0,0,1,0,1
2.1,35,0.06,0,0,0,0,0,0,0,1,1,0
3.3,38,-0.73,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.47,0,0,0,0,0,0,0,1,0,1
3.3,28,-0.91,0,0,0,0,0,0,0,1,0,1
2.9,36,-0.91,0,0,0,0,0,0,0,1,1,0
2.6,36,-0.52,0,0,0,0,0,0,0,1,1,0
3.3,34,-0.82,0,0,0,0,0,0,0,1,1,0
3,36,-0.33,0,0,0,0,0,0,0,1,0,1
3.7,35,-0.49,0,0,0,0,0,0,0,1,1,0
2.7,34,0.39,0,0,0,0,0,0,0,1,0,1
3,38,-0.08,0,0,0,0,0,0,0,1,0,1
4,37,1.88,0,0,0,0,0,0,0,1,1,0
2.9,36,-0.63,0,0,0,0,0,0,0,1,0,1
2.6,37,0.06,0,0,0,0,0,0,0,1,0,1
2.7,36,-0.17,0,0,0,0,0,0,0,1,0,1
3.5,39,0.46,0,0,0,0,0,0,0,1,0,1
3.4,35,0.99,0,0,0,0,0,0,0,1,1,0
3.8,31,0.53,0,0,0,0,0,0,0,1,0,1
2.7,43,-0.13,0,0,0,0,0,0,0,1,0,1
3,23,-0.92,0,0,0,0,0,0,0,1,1,0
3.3,38,0.43,0,0,0,0,0,0,0,1,0,1
2.9,29,-0.56,0,1,0,0,0,0,0,0,0,1
2.7,41,-1.32,0,0,0,0,0,0,0,1,0,1
2.6,35,-0.49,0,1,0,0,0,0,0,0,0,1
3.5,29,-0.03,0,0,0,0,0,0,0,1,0,1
2.8,36,-1.98,0,0,0,1,0,0,0,0,0,1
3.5,33,-1.15,0,0,0,0,0,0,0,1,0,1
3,28,-1.35,0,0,1,0,0,0,0,0,0,1
3,40,0.56,0,0,0,0,0,0,0,1,0,1
3.2,31,0.4,0,1,0,0,0,0,0,0,0,1
2.6,29,-0.86,0,0,1,0,0,0,0,0,0,1
3.5,33,0,0,0,0,0,0,0,0,1,1,0
2.4,31,-0.72,0,0,0,0,0,0,0,1,0,1
3.3,37,0.96,0,0,0,0,0,0,0,1,0,1
3.4,33,-0.56,0,0,0,0,0,0,0,1,0,1
3.6,34,0.13,0,0,0,0,0,0,0,1,0,1
2.8,38,1.32,0,0,0,0,0,0,0,1,0,1
3.7,34,0.6,0,0,0,0,0,0,0,1,0,1
3.2,39,0.56,0,0,0,0,0,0,0,1,0,1
2.9,37,0.92,0,0,0,0,0,0,0,1,1,0
2.8,35,-1.55,0,0,0,0,0,1,0,0,1,0
3,37,0.56,0,1,0,0,0,0,0,0,1,0
3.7,43,2.11,0,0,0,0,0,0,0,1,0,1
3.1,36,0.46,0,0,0,0,0,0,0,1,1,0
3.3,41,-0.13,0,0,0,0,0,0,0,1,1,0
3.3,38,1.32,0,0,0,0,0,0,0,1,0,1
3.8,36,-0.06,0,0,0,0,0,0,0,1,1,0
3.1,32,-1.38,0,0,0,1,0,0,0,0,1,0
2.9,40,-0.43,0,1,0,0,0,0,0,0,1,0
3,37,0.4,0,0,0,0,0,0,0,1,0,1
3.2,42,-0.46,0,0,0,0,0,0,0,1,0,1
2.8,39,1.42,0,0,0,0,0,0,0,1,1,0
3.3,37,0.6,0,0,0,0,0,0,0,1,0,1
2.6,37,1.69,0,0,0,0,0,0,0,1,0,1
3.4,34,0.79,0,0,0,0,0,0,0,1,1,0
3.5,37,1.95,0,0,0,0,0,0,0,1,0,1
3.4,36,0.07,0,0,0,0,0,0,0,1,0,1
3.6,38,0.4,0,0,0,0,0,0,0,1,0,1
2.5,39,0.79,0,1,0,0,0,0,0,0,0,1
3.3,38,1.35,0,0,0,0,0,0,0,1,0,1
3.5,30,0.33,0,0,0,0,0,1,0,0,0,1
3.5,35,0.07,0,0,0,0,0,0,0,1,1,0
2.8,30,0.2,0,0,0,0,0,0,0,1,1,0
2.8,41,0.56,0,0,0,0,0,0,0,1,0,1
3.1,38,0.3,0,0,0,0,0,0,0,1,1,0
3.3,32,-1.19,0,0,1,0,0,0,0,0,1,0
3.2,38,0.79,0,0,1,0,0,0,0,0,1,0
2.6,34,1.05,0,0,0,0,0,0,0,1,0,1
3.5,34,-0.66,0,0,0,0,0,0,0,1,0,1
2.5,32,0.53,0,0,0,0,0,0,1,0,1,0
3.1,40,1.19,0,0,0,0,0,0,0,1,0,1
3.1,44,-0.43,0,0,0,0,0,0,0,1,0,1
2.8,33,-1.32,0,0,0,0,0,0,0,1,0,1
3.1,36,1.62,0,0,0,0,0,0,0,1,0,1
3.6,37,1.62,0,0,0,0,0,0,0,1,1,0
3.5,36,-1.81,0,0,0,0,0,0,0,1,0,1
3.1,33,0.07,0,0,0,0,0,0,0,1,1,0
3.6,26,-1.05,0,0,0,1,0,0,0,0,1,0
2.9,38,0.99,0,0,0,0,0,0,0,1,0,1
3.1,36,-0.49,0,0,0,0,0,0,0,1,1,0
3.4,31,-0.53,0,1,0,0,0,0,0,0,1,0
3.6,30,-0.16,0,0,0,0,0,0,0,1,1,0
2.8,35,0.15,0,0,0,0,0,0,0,1,1,0
3.6,38,0.55,0,0,0,0,0,0,0,1,0,1
3.1,38,0.25,0,0,0,0,0,0,0,1,1,0
3,43,0.83,0,0,0,0,0,0,0,1,0,1
3.4,41,-0.74,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.7,0,0,0,0,0,0,0,1,0,1
3.2,35,0.29,0,0,0,0,0,0,0,1,1,0
3.2,35,-0.1,0,0,0,0,0,0,1,0,0,1
3,41,1.22,0,0,0,0,0,0,0,1,1,0
3.2,36,-1.63,0,0,0,0,0,0,0,1,1,0
3.3,40,1.27,0,0,0,0,0,0,0,1,0,1
3.3,32,-0.17,0,1,0,0,0,0,0,0,0,1
3.6,35,1.33,0,0,0,0,0,0,0,1,1,0
3.6,39,-0.49,0,0,0,0,0,0,0,1,0,1
3.2,38,0.45,0,0,0,0,0,0,0,1,0,1
3.4,36,0.97,0,0,0,0,0,0,0,1,0,1
3.1,38,-0.94,0,0,0,0,0,0,0,1,0,1
3.5,40,0.54,0,0,0,0,0,0,0,1,0,1
3,35,-1.59,0,0,0,0,0,0,0,1,1,0
2.8,38,-1.45,0,0,0,0,0,0,0,1,0,1
3.2,40,0.08,0,0,0,0,0,0,0,1,1,0
3.9,35,1.47,0,0,0,0,0,0,0,1,0,1
3.5,36,-0.98,0,0,0,0,0,0,0,1,1,0
3.7,35,-0.79,0,0,0,0,0,0,0,1,0,1
2.8,44,-0.07,0,0,0,0,0,0,0,1,0,1
2.8,40,0.41,0,0,0,0,0,0,0,1,0,1
3.2,41,1.04,0,0,0,0,0,0,0,1,0,1
3.4,37,0.19,0,0,0,0,0,0,0,1,1,0
3.2,36,-0.05,0,0,0,0,0,0,0,1,0,1
3.2,37,-0.23,0,0,0,0,0,0,0,1,1,0
3.7,43,0.88,0,0,0,0,0,0,0,1,1,0
3.8,37,-0.88,0,0,0,0,0,0,0,1,1,0
3.6,37,1.49,0,0,0,0,0,0,0,1,0,1
3.3,37,-0.6,0,0,0,0,0,0,0,1,1,0
3.3,37,-1.24,0,0,0,0,0,0,0,1,1,0
3.2,36,0.26,0,0,0,0,0,0,0,1,0,1
2.8,39,1.04,0,0,0,0,0,0,0,1,0,1
3.1,38,0.51,0,0,0,0,0,0,0,1,1,0
3.3,35,0.01,0,0,0,1,0,0,0,0,1,0
2.9,40,1.36,0,0,0,0,0,0,0,1,0,1
3.5,39,1.61,0,0,0,0,0,0,0,1,0,1
3.5,38,0.58,0,0,0,0,0,0,0,1,0,1
3.3,35,-0.28,0,0,0,0,0,0,0,1,1,0
3.2,39,-0.52,0,0,0,0,0,0,0,1,1,0
3.1,36,-0.85,0,0,0,0,0,0,0,1,0,1
3.6,36,1.58,0,0,0,0,0,0,0,1,1,0
3.5,38,0.17,0,0,0,0,0,0,0,1,1,0
3.2,37,0.65,0,0,0,0,0,0,0,1,1,0
3.5,37,-1.91,0,1,0,0,0,0,0,0,1,0
3.5,39,1.2,0,0,0,0,0,0,0,1,0,1
3.1,38,-0.1,0,0,0,0,0,0,0,1,0,1
3.4,34,0.37,0,0,0,0,0,0,0,1,1,0
3.5,36,-1.07,0,0,0,0,0,0,0,1,1,0
3.7,35,0.72,0,0,0,0,0,0,0,1,1,0
3.5,34,0.05,0,0,0,0,0,0,0,1,0,1
3.4,37,-0.1,0,0,0,0,0,0,0,1,1,0
3.4,38,1.88,0,0,0,0,0,0,0,1,1,0
3.2,42,1.43,0,0,0,0,0,0,0,1,1,0
3.5,35,0.97,0,0,0,0,0,0,0,1,0,1
3.1,37,1.33,0,0,0,0,0,0,0,1,1,0
3.9,35,2.08,0,0,0,0,0,0,0,1,1,0
3.7,34,-0.85,0,0,0,0,0,0,0,1,0,1
4,36,-0.6,0,0,0,0,0,0,0,1,1,0
3.6,34,0.94,0,1,0,0,0,0,0,0,0,1
2.9,41,-0.2,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.33,0,0,0,0,0,0,0,1,1,0
3.2,39,0.05,0,0,0,0,0,0,0,1,0,1
3.5,35,0.12,0,0,0,0,0,0,0,1,0,1
3.4,39,0.19,0,0,0,0,0,0,0,1,1,0
3.1,39,-0.03,0,1,0,0,0,0,0,0,0,1
3.3,35,-0.52,0,0,0,0,0,0,0,1,1,0
3.3,36,0.72,0,0,0,0,0,0,0,1,0,1
3.5,35,0.19,0,0,0,0,0,0,0,1,0,1
3.7,33,-1.07,0,0,0,0,0,0,0,1,1,0
3.2,34,0.62,0,0,0,0,0,0,0,1,0,1
2.9,35,-1.24,0,0,0,0,0,0,0,1,1,0
3.6,36,2.1,0,0,0,0,0,0,0,1,1,0
2.8,41,0.2,0,0,0,0,0,0,0,1,0,1
3.4,36,0.22,0,0,0,0,0,0,0,1,0,1
2.5,38,0.24,0,0,0,0,0,0,0,1,0,1
3.5,28,-0.33,0,1,0,0,0,0,0,0,0,1
2.7,37,-1.4,0,0,0,0,0,0,0,1,1,0
3.8,34,0.8,0,0,0,0,0,0,0,1,0,1
3.2,37,-0.83,0,0,0,0,0,0,0,1,1,0
2.5,41,1.15,0,0,0,0,0,0,0,1,0,1
3.2,35,-0.46,0,1,0,0,0,0,0,0,0,1
3.3,34,-0.02,0,0,0,0,0,0,0,1,1,0
3.3,40,0.51,0,0,0,0,0,0,0,1,1,0
2.9,36,-1.38,0,0,0,0,0,0,0,1,1,0
2.6,42,0.49,0,0,0,0,0,0,0,1,0,1
3.9,38,1.93,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.02,0,0,0,0,0,0,0,1,0,1
3.4,36,0.04,0,0,0,0,0,0,0,1,0,1
3.4,37,1.09,0,0,0,0,0,0,0,1,1,0
3,36,-1.4,0,0,0,0,0,0,0,1,0,1
3.6,32,-0.41,0,0,0,0,0,0,0,1,1,0
3,36,-1.11,0,0,0,0,0,0,0,1,0,1
3.1,36,1.61,0,0,0,0,0,1,0,0,1,0
2.8,36,1.03,0,0,0,0,0,0,0,1,1,0
3.5,37,0.64,0,0,0,0,0,0,0,1,0,1
3.4,34,0.66,0,1,0,0,0,0,0,0,0,1
2.9,31,0.14,0,1,0,0,0,0,0,0,1,0
3.9,42,-0.56,0,0,0,0,0,0,0,1,1,0
3.4,35,0.51,0,0,0,0,0,0,0,1,1,0
3.4,39,2.24,0,0,0,0,0,0,0,1,1,0
3,37,-0.35,0,0,0,0,0,0,0,1,0,1
2.6,34,-0.58,0,0,0,0,0,0,0,1,0,1
2.4,37,0.43,0,0,0,0,0,0,0,1,0,1
3.4,43,0.57,0,0,0,0,0,0,0,1,0,1
2.8,39,1.83,0,0,0,0,0,0,0,1,0,1
3.7,38,0.95,0,0,0,0,0,0,0,1,1,0
3.5,31,2.1,0,0,0,0,0,0,0,1,1,0
3.5,34,0.84,0,0,0,0,0,0,0,1,1,0
3.4,37,0.2,0,0,0,0,0,0,0,1,0,1
3.1,35,0.33,0,0,0,0,0,0,0,1,0,1
2.6,42,1.13,0,0,0,0,0,0,0,1,0,1
3.6,33,1.11,0,0,0,0,0,0,0,1,1,0
2.2,38,0.57,1,0,0,0,0,0,0,0,0,1
3.3,36,-0.76,0,0,0,0,0,0,0,1,1,0
3.6,38,0.25,0,0,0,0,0,0,0,1,1,0
3.6,30,-0.79,0,0,0,0,0,0,0,1,0,1
3.7,36,0.91,0,0,0,0,0,0,0,1,0,1
3.6,36,0.84,0,0,0,0,0,0,0,1,1,0
3.7,36,-1.28,0,0,0,0,0,0,0,1,0,1
3.2,34,-0.18,0,0,0,0,0,0,0,1,1,0
3.4,31,0.47,0,0,0,0,0,0,0,1,1,0
2.6,39,0.68,0,0,0,0,0,0,0,1,1,0
3,27,-1.07,0,0,0,0,0,0,0,1,1,0
3.8,30,1.54,0,0,0,0,0,0,0,1,1,0
2.6,39,0.7,0,1,0,0,0,0,0,0,0,1
3,42,0.57,0,0,0,0,0,0,0,1,0,1
3.8,37,-1.18,0,0,0,0,0,0,0,1,1,0
3.6,27,-0.18,0,0,0,0,0,0,0,1,1,0
3.7,34,-0.63,0,0,0,0,0,0,0,1,1,0
3,35,0.18,0,0,0,0,0,0,0,1,1,0
3.8,34,0.78,1,0,0,0,0,0,0,0,0,1
2.6,25,-0.08,0,0,0,0,1,0,0,0,0,1
3.2,41,-0.08,0,0,0,0,0,0,0,1,1,0
3,39,0.86,0,0,0,0,0,0,0,1,1,0
3,34,0.39,0,0,0,0,0,0,0,1,1,0
3.2,37,-0.92,0,0,0,0,0,0,0,1,0,1
3.6,37,1.54,0,0,0,0,0,0,0,1,0,1
3.3,34,1.18,0,0,0,0,0,0,0,1,1,0
3.4,34,0.05,0,0,0,0,0,0,0,1,0,1
2.9,25,-1.46,0,0,0,0,0,0,0,1,1,0
2.9,31,-0.03,0,0,0,0,0,0,0,1,0,1
3.8,37,0.05,0,0,0,0,0,0,0,1,1,0
3.1,36,0.84,0,0,0,0,0,0,0,1,1,0
3.2,32,0.16,0,0,0,0,0,0,0,1,1,0
3.5,43,1.67,0,0,0,0,0,0,0,1,0,1
3.9,35,-0.18,0,0,0,0,0,0,0,1,1,0
3,34,-0.03,0,0,0,0,0,0,0,1,1,0
2.9,39,-1.75,0,0,0,0,0,0,0,1,1,0
3.3,41,0.05,0,0,0,0,0,0,0,1,0,1
3.2,38,0.26,0,0,0,0,0,0,0,1,0,1
2.5,40,-0.81,0,0,0,0,0,0,0,1,0,1
3,31,-0.03,0,0,0,0,0,0,0,1,1,0
3.2,27,-0.37,0,0,0,0,0,0,0,1,0,1
2.9,36,-0.95,0,0,0,0,0,0,0,1,1,0
3.1,39,-0.38,0,0,0,0,0,0,0,1,0,1
3.7,37,-0.59,0,0,0,0,0,0,0,1,1,0
3.1,43,0.42,0,0,0,0,0,0,0,1,1,0
3.2,38,1.28,0,0,0,0,0,0,0,1,0,1
3.2,42,0.02,0,0,0,0,0,0,0,1,0,1
3.3,39,0.58,0,0,0,0,0,0,0,1,0,1
3.3,39,0.12,0,0,0,0,0,0,0,1,0,1
3.3,36,0.98,0,0,0,0,1,0,0,0,1,0
